,Province_State,Date,Confirmed_Cases
3219,Missouri,2020-03-17,12
3220,Montana,2020-03-17,8
3221,Nebraska,2020-03-17,23
3222,Nevada,2020-03-17,55
3223,New Hampshire,2020-03-17,26
3224,New Jersey,2020-03-17,250
3225,New Mexico,2020-03-17,23
3226,New York,2020-03-17,1578
3227,North Carolina,2020-03-17,64
3228,North Dakota,2020-03-17,3
3229,Northern Mariana Islands,2020-03-17,0
3230,Ohio,2020-03-17,67
3231,Oklahoma,2020-03-17,17
3232,Oregon,2020-03-17,66
3233,Pennsylvania,2020-03-17,112
3234,Puerto Rico,2020-03-17,5
3235,Rhode Island,2020-03-17,23
3236,South Carolina,2020-03-17,47
3237,South Dakota,2020-03-17,11
3238,Tennessee,2020-03-17,74
3239,Texas,2020-03-17,110
3240,Utah,2020-03-17,39
3241,Vermont,2020-03-17,12
3242,Virgin Islands,2020-03-17,2
3243,Virginia,2020-03-17,67
3244,Washington,2020-03-17,955
3245,West Virginia,2020-03-17,0
3246,Wisconsin,2020-03-17,73
3247,Wyoming,2020-03-17,11
3248,Alabama,2020-03-18,51
3249,Alaska,2020-03-18,5
3250,American Samoa,2020-03-18,0
3251,Arizona,2020-03-18,27
3252,Arkansas,2020-03-18,4
3253,California,2020-03-18,828
3254,Colorado,2020-03-18,218
3255,Connecticut,2020-03-18,96
3256,Delaware,2020-03-18,19
3257,Diamond Princess,2020-03-18,47
3258,District of Columbia,2020-03-18,31
3259,Florida,2020-03-18,306
3260,Georgia,2020-03-18,197
3261,Grand Princess,2020-03-18,21
3262,Guam,2020-03-18,5
3263,Hawaii,2020-03-18,15
3264,Idaho,2020-03-18,9
3265,Illinois,2020-03-18,272
3266,Indiana,2020-03-18,38
3267,Iowa,2020-03-18,38
3268,Kansas,2020-03-18,22
3269,Kentucky,2020-03-18,28
3270,Louisiana,2020-03-18,257
3271,Maine,2020-03-18,35
3272,Maryland,2020-03-18,85
3273,Massachusetts,2020-03-18,252
3274,Michigan,2020-03-18,119
3275,Minnesota,2020-03-18,77
3276,Mississippi,2020-03-18,34
3277,Missouri,2020-03-18,18
3278,Montana,2020-03-18,10
3279,Nebraska,2020-03-18,24
3280,Nevada,2020-03-18,55
3281,New Hampshire,2020-03-18,37
3282,New Jersey,2020-03-18,397
3283,New Mexico,2020-03-18,28
3284,New York,2020-03-18,3038
3285,North Carolina,2020-03-18,92
3286,North Dakota,2020-03-18,6
3287,Northern Mariana Islands,2020-03-18,0
3288,Ohio,2020-03-18,89
3289,Oklahoma,2020-03-18,17
3290,Oregon,2020-03-18,75
3291,Pennsylvania,2020-03-18,155
3292,Puerto Rico,2020-03-18,5
3293,Rhode Island,2020-03-18,33
3294,South Carolina,2020-03-18,60
3295,South Dakota,2020-03-18,11
3296,Tennessee,2020-03-18,100
3297,Texas,2020-03-18,196
3298,Utah,2020-03-18,47
3299,Vermont,2020-03-18,13
3300,Virgin Islands,2020-03-18,2
3301,Virginia,2020-03-18,79
3302,Washington,2020-03-18,1022
3303,West Virginia,2020-03-18,1
3304,Wisconsin,2020-03-18,111
3305,Wyoming,2020-03-18,16
3306,Alabama,2020-03-19,78
3307,Alaska,2020-03-19,8
3308,American Samoa,2020-03-19,0
3309,Arizona,2020-03-19,45
3310,Arkansas,2020-03-19,62
3311,California,2020-03-19,1005
3312,Colorado,2020-03-19,277
3313,Connecticut,2020-03-19,159
3314,Delaware,2020-03-19,30
3315,Diamond Princess,2020-03-19,47
3316,District of Columbia,2020-03-19,40
3317,Florida,2020-03-19,432
3318,Georgia,2020-03-19,287
3319,Grand Princess,2020-03-19,22
3320,Guam,2020-03-19,12
3321,Hawaii,2020-03-19,25
3322,Idaho,2020-03-19,23
3323,Illinois,2020-03-19,422
3324,Indiana,2020-03-19,60
3325,Iowa,2020-03-19,44
3326,Kansas,2020-03-19,35
3327,Kentucky,2020-03-19,50
3328,Louisiana,2020-03-19,392
3329,Maine,2020-03-19,52
3330,Maryland,2020-03-19,107
3331,Massachusetts,2020-03-19,328
3332,Michigan,2020-03-19,259
3333,Minnesota,2020-03-19,89
3334,Mississippi,2020-03-19,50
3335,Missouri,2020-03-19,39
3336,Montana,2020-03-19,11
3337,Nebraska,2020-03-19,29
3338,Nevada,2020-03-19,95
3339,New Hampshire,2020-03-19,42
3340,New Jersey,2020-03-19,741
3341,New Mexico,2020-03-19,35
3342,New York,2020-03-19,5704
3343,North Carolina,2020-03-19,136
3344,North Dakota,2020-03-19,19
3345,Northern Mariana Islands,2020-03-19,0
3346,Ohio,2020-03-19,119
3347,Oklahoma,2020-03-19,44
3348,Oregon,2020-03-19,88
3349,Pennsylvania,2020-03-19,206
3350,Puerto Rico,2020-03-19,5
3351,Rhode Island,2020-03-19,44
3352,South Carolina,2020-03-19,80
3353,South Dakota,2020-03-19,14
3354,Tennessee,2020-03-19,154
3355,Texas,2020-03-19,306
3356,Utah,2020-03-19,62
3357,Vermont,2020-03-19,22
3358,Virgin Islands,2020-03-19,3
3359,Virginia,2020-03-19,103
3360,Washington,2020-03-19,1374
3361,West Virginia,2020-03-19,2
3362,Wisconsin,2020-03-19,159
3363,Wyoming,2020-03-19,18
3364,Alabama,2020-03-20,106
3365,Alaska,2020-03-20,11
3366,American Samoa,2020-03-20,0
3367,Arizona,2020-03-20,68
3368,Arkansas,2020-03-20,100
3369,California,2020-03-20,1243
3370,Colorado,2020-03-20,363
3371,Connecticut,2020-03-20,194
3372,Delaware,2020-03-20,39
3373,Diamond Princess,2020-03-20,49
3374,District of Columbia,2020-03-20,71
3375,Florida,2020-03-20,564
3376,Georgia,2020-03-20,485
3377,Grand Princess,2020-03-20,23
3378,Guam,2020-03-20,14
3379,Hawaii,2020-03-20,36
3380,Idaho,2020-03-20,36
3381,Illinois,2020-03-20,585
3382,Indiana,2020-03-20,86
3383,Iowa,2020-03-20,45
3384,Kansas,2020-03-20,48
3385,Kentucky,2020-03-20,64
3386,Louisiana,2020-03-20,537
3387,Maine,2020-03-20,56
3388,Maryland,2020-03-20,149
3389,Massachusetts,2020-03-20,413
3390,Michigan,2020-03-20,402
3391,Minnesota,2020-03-20,113
3392,Mississippi,2020-03-20,80
3393,Missouri,2020-03-20,73
3394,Montana,2020-03-20,20
3395,Nebraska,2020-03-20,37
3396,Nevada,2020-03-20,161
3397,New Hampshire,2020-03-20,53
3398,New Jersey,2020-03-20,890
3399,New Mexico,2020-03-20,42
3400,New York,2020-03-20,8403
3401,North Carolina,2020-03-20,189
3402,North Dakota,2020-03-20,26
3403,Northern Mariana Islands,2020-03-20,0
3404,Ohio,2020-03-20,173
3405,Oklahoma,2020-03-20,49
3406,Oregon,2020-03-20,114
3407,Pennsylvania,2020-03-20,311
3408,Puerto Rico,2020-03-20,14
3409,Rhode Island,2020-03-20,54
3410,South Carolina,2020-03-20,126
3411,South Dakota,2020-03-20,14
3412,Tennessee,2020-03-20,223
3413,Texas,2020-03-20,429
3414,Utah,2020-03-20,95
3415,Vermont,2020-03-20,29
3416,Virgin Islands,2020-03-20,3
3417,Virginia,2020-03-20,123
3418,Washington,2020-03-20,1524
3419,West Virginia,2020-03-20,8
3420,Wisconsin,2020-03-20,219
3421,Wyoming,2020-03-20,21
3422,Alabama,2020-03-21,131
3423,Alaska,2020-03-21,13
3424,American Samoa,2020-03-21,0
3425,Arizona,2020-03-21,104
3426,Arkansas,2020-03-21,122
3427,California,2020-03-21,1405
3428,Colorado,2020-03-21,475
3429,Connecticut,2020-03-21,194
3430,Delaware,2020-03-21,45
3431,Diamond Princess,2020-03-21,49
3432,District of Columbia,2020-03-21,98
3433,Florida,2020-03-21,763
3434,Georgia,2020-03-21,555
3435,Grand Princess,2020-03-21,23
3436,Guam,2020-03-21,15
3437,Hawaii,2020-03-21,36
3438,Idaho,2020-03-21,42
3439,Illinois,2020-03-21,753
3440,Indiana,2020-03-21,128
3441,Iowa,2020-03-21,69
3442,Kansas,2020-03-21,57
3443,Kentucky,2020-03-21,87
3444,Louisiana,2020-03-21,763
3445,Maine,2020-03-21,70
3446,Maryland,2020-03-21,193
3447,Massachusetts,2020-03-21,523
3448,Michigan,2020-03-21,540
3449,Minnesota,2020-03-21,134
3450,Mississippi,2020-03-21,140
3451,Missouri,2020-03-21,81
3452,Montana,2020-03-21,27
3453,Nebraska,2020-03-21,38
3454,Nevada,2020-03-21,161
3455,New Hampshire,2020-03-21,61
3456,New Jersey,2020-03-21,1327
3457,New Mexico,2020-03-21,55
3458,New York,2020-03-21,11727
3459,North Carolina,2020-03-21,256
3460,North Dakota,2020-03-21,28
3461,Northern Mariana Islands,2020-03-21,0
3462,Ohio,2020-03-21,247
3463,Oklahoma,2020-03-21,53
3464,Oregon,2020-03-21,137
3465,Pennsylvania,2020-03-21,399
3466,Puerto Rico,2020-03-21,21
3467,Rhode Island,2020-03-21,66
3468,South Carolina,2020-03-21,174
3469,South Dakota,2020-03-21,14
3470,Tennessee,2020-03-21,304
3471,Texas,2020-03-21,582
3472,Utah,2020-03-21,118
3473,Vermont,2020-03-21,49
3474,Virgin Islands,2020-03-21,6
3475,Virginia,2020-03-21,157
3476,Washington,2020-03-21,1793
3477,West Virginia,2020-03-21,12
3478,Wisconsin,2020-03-21,282
3479,Wyoming,2020-03-21,23
3480,Alabama,2020-03-22,157
3481,Alaska,2020-03-22,18
3482,American Samoa,2020-03-22,0
3483,Arizona,2020-03-22,152
3484,Arkansas,2020-03-22,165
3485,California,2020-03-22,1646
3486,Colorado,2020-03-22,591
3487,Connecticut,2020-03-22,327
3488,Delaware,2020-03-22,56
3489,Diamond Princess,2020-03-22,49
3490,District of Columbia,2020-03-22,102
3491,Florida,2020-03-22,1004
3492,Georgia,2020-03-22,621
3493,Grand Princess,2020-03-22,30
3494,Guam,2020-03-22,27
3495,Hawaii,2020-03-22,53
3496,Idaho,2020-03-22,42
3497,Illinois,2020-03-22,1049
3498,Indiana,2020-03-22,204
3499,Iowa,2020-03-22,90
3500,Kansas,2020-03-22,65
3501,Kentucky,2020-03-22,103
3502,Louisiana,2020-03-22,837
3503,Maine,2020-03-22,89
3504,Maryland,2020-03-22,244
3505,Massachusetts,2020-03-22,640
3506,Michigan,2020-03-22,1035
3507,Minnesota,2020-03-22,167
3508,Mississippi,2020-03-22,207
3509,Missouri,2020-03-22,100
3510,Montana,2020-03-22,34
3511,Nebraska,2020-03-22,51
3512,Nevada,2020-03-22,190
3513,New Hampshire,2020-03-22,73
3514,New Jersey,2020-03-22,1914
3515,New Mexico,2020-03-22,57
3516,New York,2020-03-22,15800
3517,North Carolina,2020-03-22,305
3518,North Dakota,2020-03-22,28
3519,Northern Mariana Islands,2020-03-22,0
3520,Ohio,2020-03-22,356
3521,Oklahoma,2020-03-22,67
3522,Oregon,2020-03-22,161
3523,Pennsylvania,2020-03-22,509
3524,Puerto Rico,2020-03-22,23
3525,Rhode Island,2020-03-22,83
3526,South Carolina,2020-03-22,196
3527,South Dakota,2020-03-22,21
3528,Tennessee,2020-03-22,393
3529,Texas,2020-03-22,643
3530,Utah,2020-03-22,162
3531,Vermont,2020-03-22,52
3532,Virgin Islands,2020-03-22,6
3533,Virginia,2020-03-22,220
3534,Washington,2020-03-22,1997
3535,West Virginia,2020-03-22,16
3536,Wisconsin,2020-03-22,381
3537,Wyoming,2020-03-22,26
3538,Alabama,2020-03-23,196
3539,Alaska,2020-03-23,30
3540,American Samoa,2020-03-23,0
3541,Arizona,2020-03-23,235
3542,Arkansas,2020-03-23,192
3543,California,2020-03-23,2108
3544,Colorado,2020-03-23,704
3545,Connecticut,2020-03-23,415
3546,Delaware,2020-03-23,68
3547,Diamond Princess,2020-03-23,49
3548,District of Columbia,2020-03-23,120
3549,Florida,2020-03-23,1227
3550,Georgia,2020-03-23,772
3551,Grand Princess,2020-03-23,28
3552,Guam,2020-03-23,29
3553,Hawaii,2020-03-23,56
3554,Idaho,2020-03-23,68
3555,Illinois,2020-03-23,1285
3556,Indiana,2020-03-23,270
3557,Iowa,2020-03-23,105
3558,Kansas,2020-03-23,84
3559,Kentucky,2020-03-23,123
3560,Louisiana,2020-03-23,1172
3561,Maine,2020-03-23,107
3562,Maryland,2020-03-23,290
3563,Massachusetts,2020-03-23,777
3564,Michigan,2020-03-23,1329
3565,Minnesota,2020-03-23,234
3566,Mississippi,2020-03-23,249
3567,Missouri,2020-03-23,187
3568,Montana,2020-03-23,34
3569,Nebraska,2020-03-23,51
3570,Nevada,2020-03-23,245
3571,New Hampshire,2020-03-23,101
3572,New Jersey,2020-03-23,2844
3573,New Mexico,2020-03-23,83
3574,New York,2020-03-23,20884
3575,North Carolina,2020-03-23,353
3576,North Dakota,2020-03-23,30
3577,Northern Mariana Islands,2020-03-23,0
3578,Ohio,2020-03-23,443
3579,Oklahoma,2020-03-23,81
3580,Oregon,2020-03-23,191
3581,Pennsylvania,2020-03-23,698
3582,Puerto Rico,2020-03-23,31
3583,Rhode Island,2020-03-23,106
3584,South Carolina,2020-03-23,298
3585,South Dakota,2020-03-23,28
3586,Tennessee,2020-03-23,614
3587,Texas,2020-03-23,758
3588,Utah,2020-03-23,257
3589,Vermont,2020-03-23,75
3590,Virgin Islands,2020-03-23,7
3591,Virginia,2020-03-23,254
3592,Washington,2020-03-23,2221
3593,West Virginia,2020-03-23,16
3594,Wisconsin,2020-03-23,425
3595,Wyoming,2020-03-23,26
3596,Alabama,2020-03-24,242
3597,Alaska,2020-03-24,34
3598,American Samoa,2020-03-24,0
3599,Arizona,2020-03-24,326
3600,Arkansas,2020-03-24,219
3601,California,2020-03-24,2538
3602,Colorado,2020-03-24,723
3603,Connecticut,2020-03-24,618
3604,Delaware,2020-03-24,104
3605,Diamond Princess,2020-03-24,49
3606,District of Columbia,2020-03-24,141
3607,Florida,2020-03-24,1412
3608,Georgia,2020-03-24,1026
3609,Grand Princess,2020-03-24,28
3610,Guam,2020-03-24,32
3611,Hawaii,2020-03-24,90
3612,Idaho,2020-03-24,81
3613,Illinois,2020-03-24,1537
3614,Indiana,2020-03-24,368
3615,Iowa,2020-03-24,124
3616,Kansas,2020-03-24,100
3617,Kentucky,2020-03-24,162
3618,Louisiana,2020-03-24,1388
3619,Maine,2020-03-24,118
3620,Maryland,2020-03-24,349
3621,Massachusetts,2020-03-24,1159
3622,Michigan,2020-03-24,1793
3623,Minnesota,2020-03-24,261
3624,Mississippi,2020-03-24,320
3625,Missouri,2020-03-24,257
3626,Montana,2020-03-24,51
3627,Nebraska,2020-03-24,66
3628,Nevada,2020-03-24,278
3629,New Hampshire,2020-03-24,101
3630,New Jersey,2020-03-24,3675
3631,New Mexico,2020-03-24,100
3632,New York,2020-03-24,25681
3633,North Carolina,2020-03-24,495
3634,North Dakota,2020-03-24,36
3635,Northern Mariana Islands,2020-03-24,0
3636,Ohio,2020-03-24,567
3637,Oklahoma,2020-03-24,106
3638,Oregon,2020-03-24,210
3639,Pennsylvania,2020-03-24,946
3640,Puerto Rico,2020-03-24,39
3641,Rhode Island,2020-03-24,124
3642,South Carolina,2020-03-24,342
3643,South Dakota,2020-03-24,30
3644,Tennessee,2020-03-24,772
3645,Texas,2020-03-24,955
3646,Utah,2020-03-24,298
3647,Vermont,2020-03-24,95
3648,Virgin Islands,2020-03-24,17
3649,Virginia,2020-03-24,293
3650,Washington,2020-03-24,2328
3651,West Virginia,2020-03-24,22
3652,Wisconsin,2020-03-24,481
3653,Wyoming,2020-03-24,29
3654,Alabama,2020-03-25,381
3655,Alaska,2020-03-25,41
3656,American Samoa,2020-03-25,0
3657,Arizona,2020-03-25,401
3658,Arkansas,2020-03-25,280
3659,California,2020-03-25,2998
3660,Colorado,2020-03-25,1021
3661,Connecticut,2020-03-25,875
3662,Delaware,2020-03-25,119
3663,Diamond Princess,2020-03-25,49
3664,District of Columbia,2020-03-25,187
3665,Florida,2020-03-25,1682
3666,Georgia,2020-03-25,1247
3667,Grand Princess,2020-03-25,28
3668,Guam,2020-03-25,37
3669,Hawaii,2020-03-25,91
3670,Idaho,2020-03-25,91
3671,Illinois,2020-03-25,1865
3672,Indiana,2020-03-25,477
3673,Iowa,2020-03-25,146
3674,Kansas,2020-03-25,134
3675,Kentucky,2020-03-25,197
3676,Louisiana,2020-03-25,1795
3677,Maine,2020-03-25,142
3678,Maryland,2020-03-25,425
3679,Massachusetts,2020-03-25,1838
3680,Michigan,2020-03-25,2296
3681,Minnesota,2020-03-25,286
3682,Mississippi,2020-03-25,377
3683,Missouri,2020-03-25,354
3684,Montana,2020-03-25,65
3685,Nebraska,2020-03-25,71
3686,Nevada,2020-03-25,323
3687,New Hampshire,2020-03-25,108
3688,New Jersey,2020-03-25,4402
3689,New Mexico,2020-03-25,113
3690,New York,2020-03-25,30841
3691,North Carolina,2020-03-25,590
3692,North Dakota,2020-03-25,45
3693,Northern Mariana Islands,2020-03-25,0
3694,Ohio,2020-03-25,704
3695,Oklahoma,2020-03-25,164
3696,Oregon,2020-03-25,266
3697,Pennsylvania,2020-03-25,1260
3698,Puerto Rico,2020-03-25,51
3699,Rhode Island,2020-03-25,132
3700,South Carolina,2020-03-25,424
3701,South Dakota,2020-03-25,41
3702,Tennessee,2020-03-25,916
3703,Texas,2020-03-25,1229
3704,Utah,2020-03-25,340
3705,Vermont,2020-03-25,125
3706,Virgin Islands,2020-03-25,17
3707,Virginia,2020-03-25,396
3708,Washington,2020-03-25,2591
3709,West Virginia,2020-03-25,39
3710,Wisconsin,2020-03-25,621
3711,Wyoming,2020-03-25,44
3712,Alabama,2020-03-26,517
3713,Alaska,2020-03-26,56
3714,American Samoa,2020-03-26,0
3715,Arizona,2020-03-26,508
3716,Arkansas,2020-03-26,335
3717,California,2020-03-26,3899
3718,Colorado,2020-03-26,1430
3719,Connecticut,2020-03-26,1012
3720,Delaware,2020-03-26,130
3721,Diamond Princess,2020-03-26,49
3722,District of Columbia,2020-03-26,231
3723,Florida,2020-03-26,2357
3724,Georgia,2020-03-26,1525
3725,Grand Princess,2020-03-26,28
3726,Guam,2020-03-26,45
3727,Hawaii,2020-03-26,95
3728,Idaho,2020-03-26,146
3729,Illinois,2020-03-26,2538
3730,Indiana,2020-03-26,645
3731,Iowa,2020-03-26,179
3732,Kansas,2020-03-26,172
3733,Kentucky,2020-03-26,247
3734,Louisiana,2020-03-26,2304
3735,Maine,2020-03-26,155
3736,Maryland,2020-03-26,583
3737,Massachusetts,2020-03-26,2417
3738,Michigan,2020-03-26,2845
3739,Minnesota,2020-03-26,344
3740,Mississippi,2020-03-26,485
3741,Missouri,2020-03-26,520
3742,Montana,2020-03-26,90
3743,Nebraska,2020-03-26,74
3744,Nevada,2020-03-26,420
3745,New Hampshire,2020-03-26,137
3746,New Jersey,2020-03-26,6876
3747,New Mexico,2020-03-26,113
3748,New York,2020-03-26,37877
3749,North Carolina,2020-03-26,738
3750,North Dakota,2020-03-26,51
3751,Northern Mariana Islands,2020-03-26,0
3752,Ohio,2020-03-26,868
3753,Oklahoma,2020-03-26,248
3754,Oregon,2020-03-26,316
3755,Pennsylvania,2020-03-26,1795
3756,Puerto Rico,2020-03-26,64
3757,Rhode Island,2020-03-26,165
3758,South Carolina,2020-03-26,424
3759,South Dakota,2020-03-26,46
3760,Tennessee,2020-03-26,1097
3761,Texas,2020-03-26,1563
3762,Utah,2020-03-26,396
3763,Vermont,2020-03-26,158
3764,Virgin Islands,2020-03-26,17
3765,Virginia,2020-03-26,466
3766,Washington,2020-03-26,3207
3767,West Virginia,2020-03-26,52
3768,Wisconsin,2020-03-26,728
3769,Wyoming,2020-03-26,53
3770,Alabama,2020-03-27,587
3771,Alaska,2020-03-27,58
3772,American Samoa,2020-03-27,0
3773,Arizona,2020-03-27,665
3774,Arkansas,2020-03-27,381
3775,California,2020-03-27,4657
3776,Colorado,2020-03-27,1433
3777,Connecticut,2020-03-27,1291
3778,Delaware,2020-03-27,163
3779,Diamond Princess,2020-03-27,49
3780,District of Columbia,2020-03-27,271
3781,Florida,2020-03-27,2900
3782,Georgia,2020-03-27,2000
3783,Grand Princess,2020-03-27,28
3784,Guam,2020-03-27,51
3785,Hawaii,2020-03-27,106
3786,Idaho,2020-03-27,205
3787,Illinois,2020-03-27,3024
3788,Indiana,2020-03-27,979
3789,Iowa,2020-03-27,235
3790,Kansas,2020-03-27,206
3791,Kentucky,2020-03-27,301
3792,Louisiana,2020-03-27,2744
3793,Maine,2020-03-27,168
3794,Maryland,2020-03-27,775
3795,Massachusetts,2020-03-27,3240
3796,Michigan,2020-03-27,3634
3797,Minnesota,2020-03-27,396
3798,Mississippi,2020-03-27,579
3799,Missouri,2020-03-27,666
3800,Montana,2020-03-27,109
3801,Nebraska,2020-03-27,82
3802,Nevada,2020-03-27,536
3803,New Hampshire,2020-03-27,158
3804,New Jersey,2020-03-27,8825
3805,New Mexico,2020-03-27,136
3806,New York,2020-03-27,44876
3807,North Carolina,2020-03-27,887
3808,North Dakota,2020-03-27,68
3809,Northern Mariana Islands,2020-03-27,0
3810,Ohio,2020-03-27,1137
3811,Oklahoma,2020-03-27,322
3812,Oregon,2020-03-27,416
3813,Pennsylvania,2020-03-27,2345
3814,Puerto Rico,2020-03-27,79
3815,Rhode Island,2020-03-27,203
3816,South Carolina,2020-03-27,542
3817,South Dakota,2020-03-27,58
3818,Tennessee,2020-03-27,1318
3819,Texas,2020-03-27,1937
3820,Utah,2020-03-27,472
3821,Vermont,2020-03-27,184
3822,Virgin Islands,2020-03-27,19
3823,Virginia,2020-03-27,607
3824,Washington,2020-03-27,3477
3825,West Virginia,2020-03-27,76
3826,Wisconsin,2020-03-27,926
3827,Wyoming,2020-03-27,70
3828,Alabama,2020-03-28,694
3829,Alaska,2020-03-28,85
3830,American Samoa,2020-03-28,0
3831,Arizona,2020-03-28,773
3832,Arkansas,2020-03-28,409
3833,California,2020-03-28,5095
3834,Colorado,2020-03-28,1740
3835,Connecticut,2020-03-28,1524
3836,Delaware,2020-03-28,214
3837,Diamond Princess,2020-03-28,49
3838,District of Columbia,2020-03-28,304
3839,Florida,2020-03-28,3763
3840,Georgia,2020-03-28,2366
3841,Grand Princess,2020-03-28,103
3842,Guam,2020-03-28,55
3843,Hawaii,2020-03-28,149
3844,Idaho,2020-03-28,234
3845,Illinois,2020-03-28,3491
3846,Indiana,2020-03-28,1233
3847,Iowa,2020-03-28,298
3848,Kansas,2020-03-28,266
3849,Kentucky,2020-03-28,380
3850,Louisiana,2020-03-28,3315
3851,Maine,2020-03-28,211
3852,Maryland,2020-03-28,995
3853,Massachusetts,2020-03-28,4257
3854,Michigan,2020-03-28,4650
3855,Minnesota,2020-03-28,441
3856,Mississippi,2020-03-28,663
3857,Missouri,2020-03-28,836
3858,Montana,2020-03-28,129
3859,Nebraska,2020-03-28,96
3860,Nevada,2020-03-28,626
3861,New Hampshire,2020-03-28,187
3862,New Jersey,2020-03-28,11124
3863,New Mexico,2020-03-28,208
3864,New York,2020-03-28,52410
3865,North Carolina,2020-03-28,1020
3866,North Dakota,2020-03-28,94
3867,Northern Mariana Islands,2020-03-28,0
3868,Ohio,2020-03-28,1406
3869,Oklahoma,2020-03-28,377
3870,Oregon,2020-03-28,479
3871,Pennsylvania,2020-03-28,2845
3872,Puerto Rico,2020-03-28,100
3873,Rhode Island,2020-03-28,239
3874,South Carolina,2020-03-28,660
3875,South Dakota,2020-03-28,68
3876,Tennessee,2020-03-28,1511
3877,Texas,2020-03-28,2455
3878,Utah,2020-03-28,602
3879,Vermont,2020-03-28,211
3880,Virgin Islands,2020-03-28,22
3881,Virginia,2020-03-28,740
3882,Washington,2020-03-28,4030
3883,West Virginia,2020-03-28,96
3884,Wisconsin,2020-03-28,1055
3885,Wyoming,2020-03-28,82
3886,Alabama,2020-03-29,825
3887,Alaska,2020-03-29,102
3888,American Samoa,2020-03-29,0
3889,Arizona,2020-03-29,919
3890,Arkansas,2020-03-29,426
3891,California,2020-03-29,5852
3892,Colorado,2020-03-29,2307
3893,Connecticut,2020-03-29,1993
3894,Delaware,2020-03-29,232
3895,Diamond Princess,2020-03-29,49
3896,District of Columbia,2020-03-29,342
3897,Florida,2020-03-29,4246
3898,Georgia,2020-03-29,2651
3899,Grand Princess,2020-03-29,103
3900,Guam,2020-03-29,56
3901,Hawaii,2020-03-29,149
3902,Idaho,2020-03-29,281
3903,Illinois,2020-03-29,4596
3904,Indiana,2020-03-29,1513
3905,Iowa,2020-03-29,336
3906,Kansas,2020-03-29,330
3907,Kentucky,2020-03-29,438
3908,Louisiana,2020-03-29,3540
3909,Maine,2020-03-29,253
3910,Maryland,2020-03-29,1239
3911,Massachusetts,2020-03-29,4955
3912,Michigan,2020-03-29,5488
3913,Minnesota,2020-03-29,503
3914,Mississippi,2020-03-29,759
3915,Missouri,2020-03-29,915
3916,Montana,2020-03-29,154
3917,Nebraska,2020-03-29,108
3918,Nevada,2020-03-29,920
3919,New Hampshire,2020-03-29,214
3920,New Jersey,2020-03-29,13386
3921,New Mexico,2020-03-29,237
3922,New York,2020-03-29,59648
3923,North Carolina,2020-03-29,1191
3924,North Dakota,2020-03-29,98
3925,Northern Mariana Islands,2020-03-29,0
3926,Ohio,2020-03-29,1653
3927,Oklahoma,2020-03-29,429
3928,Oregon,2020-03-29,548
3929,Pennsylvania,2020-03-29,3432
3930,Puerto Rico,2020-03-29,127
3931,Rhode Island,2020-03-29,294
3932,South Carolina,2020-03-29,774
3933,South Dakota,2020-03-29,90
3934,Tennessee,2020-03-29,1720
3935,Texas,2020-03-29,2792
3936,Utah,2020-03-29,720
3937,Vermont,2020-03-29,235
3938,Virgin Islands,2020-03-29,23
3939,Virginia,2020-03-29,890
3940,Washington,2020-03-29,4465
3941,West Virginia,2020-03-29,113
3942,Wisconsin,2020-03-29,1164
3943,Wyoming,2020-03-29,86
3944,Alabama,2020-03-30,899
3945,Alaska,2020-03-30,114
3946,American Samoa,2020-03-30,0
3947,Arizona,2020-03-30,1157
3948,Arkansas,2020-03-30,473
3949,California,2020-03-30,7138
3950,Colorado,2020-03-30,2311
3951,Connecticut,2020-03-30,2571
3952,Delaware,2020-03-30,264
3953,Diamond Princess,2020-03-30,49
3954,District of Columbia,2020-03-30,401
3955,Florida,2020-03-30,5473
3956,Georgia,2020-03-30,2808
3957,Grand Princess,2020-03-30,103
3958,Guam,2020-03-30,58
3959,Hawaii,2020-03-30,175
3960,Idaho,2020-03-30,340
3961,Illinois,2020-03-30,5056
3962,Indiana,2020-03-30,1786
3963,Iowa,2020-03-30,424
3964,Kansas,2020-03-30,372
3965,Kentucky,2020-03-30,479
3966,Louisiana,2020-03-30,4025
3967,Maine,2020-03-30,275
3968,Maryland,2020-03-30,1413
3969,Massachusetts,2020-03-30,5752
3970,Michigan,2020-03-30,6498
3971,Minnesota,2020-03-30,576
3972,Mississippi,2020-03-30,847
3973,Missouri,2020-03-30,1051
3974,Montana,2020-03-30,171
3975,Nebraska,2020-03-30,145
3976,Nevada,2020-03-30,1012
3977,New Hampshire,2020-03-30,314
3978,New Jersey,2020-03-30,16636
3979,New Mexico,2020-03-30,237
3980,New York,2020-03-30,66663
3981,North Carolina,2020-03-30,1313
3982,North Dakota,2020-03-30,109
3983,Northern Mariana Islands,2020-03-30,0
3984,Ohio,2020-03-30,1933
3985,Oklahoma,2020-03-30,481
3986,Oregon,2020-03-30,606
3987,Pennsylvania,2020-03-30,4155
3988,Puerto Rico,2020-03-30,174
3989,Rhode Island,2020-03-30,408
3990,South Carolina,2020-03-30,925
3991,South Dakota,2020-03-30,101
3992,Tennessee,2020-03-30,1917
3993,Texas,2020-03-30,3147
3994,Utah,2020-03-30,798
3995,Vermont,2020-03-30,256
3996,Virgin Islands,2020-03-30,30
3997,Virginia,2020-03-30,1020
3998,Washington,2020-03-30,4923
3999,West Virginia,2020-03-30,145
4000,Wisconsin,2020-03-30,1230
4001,Wyoming,2020-03-30,94
